CycID	meta2d_pvalue	meta2d_BH.Q	meta2d_period	meta2d_phase	meta2d_Base	meta2d_AMP	meta2d_rAMP	ZK1_rep1	ZK2_rep1	ZK3_rep1	ZK4_rep1	ZK1_rep2	ZK2_rep2	ZK3_rep2	ZK4_rep2
Hccs	0.001471433	0.010800547	23.6472708	17.6131258	14.46830086	2.331927108	0.161174911	14.04932009	11.91637895	15.52999736	16.47233668	14.04932009	11.91637895	15.52999736	16.47233668
Prps2	0.001893629	0.011952309	24.32019678	23.4589056	0.949287794	0.540980744	0.540980744	1.622895723	0.668514077	0.5584454	0.921586775	1.622895723	0.668514077	0.5584454	0.921586775
Bmx	0.037556099	0.134752595	23.74045474	16.66408975	0.685197988	0.388561495	0.388561495	0.462325145	0.32505403	0.999399422	0.961693326	0.462325145	0.32505403	0.999399422	0.961693326
Ace2	0.156828505	0.452832232	23.23211632	15.56415324	891.9886037	181.2128787	0.203156047	815.5116508	731.1836256	1116.084583	907.7631333	815.5116508	731.1836256	1116.084583	907.7631333
Siah1b	0.000284031	0.004373083	23.99263352	19.18896605	1.615817448	0.271638224	0.168111951	1.623828838	1.33345853	1.597140881	1.909171109	1.623828838	1.33345853	1.597140881	1.909171109
S100g	0.217542692	0.554959432	24.25422966	21.79050305	104.461495	73.24668908	0.701183619	99.96632851	76.05714089	23.02449702	215.432807	99.96632851	76.05714089	23.02449702	215.432807
Gm15209	0.00107179	0.009246053	23.61184604	17.68684073	13.26664845	3.731922702	0.281301092	12.57273357	9.310337049	14.65611632	16.6982282	12.57273357	9.310337049	14.65611632	16.6982282
Txlng	0.125051064	0.374072342	23.28073474	17.57570766	2.89259619	1.108413364	0.383189803	2.988401235	1.460199186	3.697215414	3.513528748	2.988401235	1.460199186	3.697215414	3.513528748
Gm8737	0.350914379	0.756486595	23.4673294	20.74603315	9.530234224	2.731142191	0.286576607	13.04494892	5.541242856	9.775659074	10.02819015	13.04494892	5.541242856	9.775659074	10.02819015
Gm7331	0.2413995	0.606951073	23.35450599	10.10827529	469.6239607	76.12533752	0.162098496	372.0901708	586.5879955	466.4463738	444.4683637	372.0901708	586.5879955	466.4463738	444.4683637
Gm15204	0.0057679	0.027387233	24.00869777	22.15351968	0.287305116	0.220098881	0.220098881	0.507797231	0.105484596	0.155673189	0.379927113	0.507797231	0.105484596	0.155673189	0.379927113
Nhs	0.045984501	0.16051715	26.46003899	3.326818352	0.037652785	0.013992191	0.013992191	0.049629211	0.047251711	0.037191273	0.01945005	0.049629211	0.047251711	0.037191273	0.01945005
Prkaca-ps1	0.000519475	0.006089534	23.99263352	18.00815822	2.10139174	0.752261146	0.357982347	2.018421984	1.358936885	2.147309936	2.88162496	2.018421984	1.358936885	2.147309936	2.88162496
Eif1ax	0.011557008	0.04774561	24.74878969	23.72148828	5.633937198	0.920970884	0.163468433	6.96345953	5.119851534	5.086604105	5.268664753	6.96345953	5.119851534	5.086604105	5.268664753
Rps6ka3	0.001518428	0.01095493	23.52638353	17.88015872	8.093481399	2.134914882	0.263782021	8.211736701	5.629212878	8.827573957	9.831495129	8.211736701	5.629212878	8.827573957	9.831495129
Gm8659	0.002325014	0.013553603	24.173258	13.68724204	24.04457133	5.834028831	0.24263393	17.94733724	22.13616396	28.58002617	27.57527141	17.94733724	22.13616396	28.58002617	27.57527141
Gm8644	5.56E-05	0.001535815	23.99263352	19.68180204	6.363456695	1.258198926	0.197722556	6.913309027	5.101146934	5.990200796	7.45078469	6.913309027	5.101146934	5.990200796	7.45078469
Mbtps2	0.159488486	0.45922712	23.325539	20.55873552	1.490563262	0.593666797	0.39828353	2.093272375	0.661504256	1.526942372	1.754192683	2.093272375	0.661504256	1.526942372	1.754192683
Gm6568	0.000623274	0.006773469	24.16290835	23.13193082	5.133394758	2.190479076	0.426711597	7.633445384	3.756874467	3.564231742	5.522959281	7.633445384	3.756874467	3.564231742	5.522959281
Gm15160	0.372308608	0.79393376	22.97940948	0.693025903	14.6095723	2.005144839	0.137248702	15.26689077	15.31548127	11.7197864	16.41733323	15.26689077	15.31548127	11.7197864	16.41733323
Shroom2	0.000722846	0.007392061	23.81981982	19.5740276	1.588350334	0.651392153	0.410106095	1.944807403	0.84239486	1.513459067	2.072973543	1.944807403	0.84239486	1.513459067	2.072973543
Tspyl2	0.005252879	0.025324716	23.36088469	17.69614965	2.565061325	0.742193932	0.289347442	2.63107893	1.6356414	3.001020611	3.047925664	2.63107893	1.6356414	3.001020611	3.047925664
Gm52430	0.010495036	0.043780408	23.99263352	16.08164365	0.044615792	0.059836017	0.059836017	0	0	0.087238788	0.091247149	0	0	0.087238788	0.091247149
Gm52480	1	1			0			0	0	0	0	0	0	0	0
Smc1a	2.30E-05	0.000875607	24.00869777	23.17934706	12.6356313	3.147531451	0.249099659	15.6906792	11.14823841	9.921085524	13.77825664	15.6906792	11.14823841	9.921085524	13.77825664
Gm15191	0.006153312	0.028840762	24.36223507	17.9018654	15.64480293	2.071178058	0.132387609	14.56897576	14.15344952	15.29790894	18.46246388	14.56897576	14.15344952	15.29790894	18.46246388
Gm15151	0.002057254	0.012497479	24.35358587	7.345473255	49.95429592	9.138443043	0.182936079	50.69390653	56.74445809	54.6735548	38.25799919	50.69390653	56.74445809	54.6735548	38.25799919
Phf8	0.001735092	0.01157091	23.35450599	18.07446346	3.808364367	1.530266353	0.401817212	4.183194702	1.998337482	4.194315262	4.986820947	4.183194702	1.998337482	4.194315262	4.986820947
Gm6451	0.151560072	0.439906175	24.09800094	21.50345637	5.342493131	0.866442179	0.162179372	6.431251041	4.377408149	5.075822981	5.4699219	6.431251041	4.377408149	5.075822981	5.4699219
Maged2	0.001898961	0.011967018	24.173258	1.500421332	1.881916026	0.574735909	0.305399338	2.474347236	2.064140877	1.412748966	1.570014334	2.474347236	2.064140877	1.412748966	1.570014334
Tmem29	0.009803071	0.042782346	23.05628827	13.20131055	2.491307714	0.307741897	0.123526249	2.328551	2.352354884	2.892986263	2.363091867	2.328551	2.352354884	2.892986263	2.363091867
Gm5644	0.289637198	0.640584738	22.95087889	6.828515613	127.5405533	20.26852156	0.15891825	115.916185	156.8165013	115.9060664	118.6223135	115.916185	156.8165013	115.9060664	118.6223135
Amot	0.000397798	0.00530107	23.99263352	21.46121232	1.302650675	0.735172288	0.564366412	1.880548674	0.672246511	0.881862368	1.776940451	1.880548674	0.672246511	0.881862368	1.776940451
Gm15066	0.021928305	0.083660821	26.26666667	14.07262119	4.792895636	1.157538348	0.241511277	3.501267578	4.318447474	5.590460282	5.800546587	3.501267578	4.318447474	5.590460282	5.800546587
Gm8202	0.000306467	0.004523989	24.08193669	19.22187256	58.68400915	27.23886531	0.464161629	58.67275668	31.46513909	55.18476451	89.04418174	58.67275668	31.46513909	55.18476451	89.04418174
Gm4760	0.014113484	0.056893926	26.45541568	14.48131708	0.24037348	0.070912493	0.070912493	0.171813883	0.196299711	0.289697292	0.303008015	0.171813883	0.196299711	0.289697292	0.303008015
Ammecr1	0.068383902	0.22528323	24.13032378	22.01738211	0.916210546	0.227157373	0.227157373	0.963485471	0.808747585	0.685181624	1.202145507	0.963485471	0.808747585	0.685181624	1.202145507
Gm4995	0.039077501	0.139528205	23.77201105	4.476380599	21.53857466	0.876942772	0.040714986	22.01683553	22.32818332	20.85552266	20.94122061	22.01683553	22.32818332	20.85552266	20.94122061
Gm6368	0.001190177	0.009735346	23.64171644	17.59850583	39.66577623	16.97734725	0.428009959	35.62274513	21.776471	46.83950301	55.1220321	35.62274513	21.776471	46.83950301	55.1220321
Gm15294	0.000857757	0.008179432	23.4967429	17.95863409	1.511334581	0.439862877	0.291042686	1.527973088	1.026900085	1.616522261	1.902146195	1.527973088	1.026900085	1.616522261	1.902146195
Col4a6	0.001629857	0.011299048	24.48992467	18.05122641	0.743351686	0.341821279	0.341821279	0.64582243	0.456771068	0.691383082	1.157040103	0.64582243	0.456771068	0.691383082	1.157040103
Psmd10	0.10123075	0.312882107	23.29679144	11.05407303	24.62265227	1.656643925	0.067281295	23.78111831	24.57062988	26.73173806	23.21368823	23.78111831	24.57062988	26.73173806	23.21368823
Gm6088	0.001397499	0.010486218	24.35358587	18.14146188	0.998024358	0.322776193	0.322776193	0.925680653	0.729381244	0.932892197	1.38857556	0.925680653	0.729381244	0.932892197	1.38857556
Tsc22d3	0.005512312	0.026381768	23.47261949	13.40186011	41.22766221	29.72399998	0.72097224	20.60939271	27.47578275	75.54163629	39.98550109	20.60939271	27.47578275	75.54163629	39.98550109
Cldn2	0.162995557	0.467807243	24.25422966	21.5132802	93.44776764	44.64596419	0.477763839	92.27748974	73.50518819	47.62550339	158.3064172	92.27748974	73.50518819	47.62550339	158.3064172
Rnf128	1.95E-07	4.27E-05	23.99263352	20.3456356	177.5108796	39.17986992	0.220718133	201.0511398	146.4513837	153.7154589	208.8781859	201.0511398	146.4513837	153.7154589	208.8781859
Gm6275	0.001822363	0.011790726	23.49463594	14.39158934	19.40962299	3.534834364	0.182117621	16.72853661	17.18378915	22.36941996	21.29207878	16.72853661	17.18378915	22.36941996	21.29207878
Btf3-ps3	0.032820855	0.11988943	24.36223507	1.194247884	0.137775749	0.203297329	0.203297329	0.39532023	0.150552923	0	0	0.39532023	0.150552923	0	0
Gm4917	0.000355665	0.004938773	24.16290835	19.81711902	6.490391734	4.823563413	0.743185251	7.432875722	2.830720715	3.713378997	11.8461928	7.432875722	2.830720715	3.713378997	11.8461928
Bex3	0.11034413	0.336625165	23.1062465	0.607021788	9.789484123	2.699937867	0.275799811	11.27927005	10.41351131	6.275333387	11.51990387	11.27927005	10.41351131	6.275333387	11.51990387
Tceal9	0.005062693	0.02454826	24.58333333	23.75743347	14.33722316	8.073914804	0.563143554	25.19486885	10.91449532	8.732276995	11.84886353	25.19486885	10.91449532	8.732276995	11.84886353
Gm18614	0.00221569	0.013108248	24.09800094	10.49340097	0.372261858	0.375422058	0.375422058	0	0.642623264	0.632251634	0.220433901	0	0.642623264	0.632251634	0.220433901
Gprasp1	0.0004671	0.005793025	24.19575782	19.65370475	2.184167719	0.815641668	0.373433624	2.27760797	1.536731249	1.773996867	3.12062492	2.27760797	1.536731249	1.773996867	3.12062492
Nxf7	0.074989088	0.243564541	24.09800094	21.71758449	1.869836401	0.433746996	0.231970559	2.382279787	1.432519595	1.691279304	1.965542802	2.382279787	1.432519595	1.691279304	1.965542802
Cenpi	0.168463959	0.48093559	24.44699454	23.35593013	0.257316491	0.176069525	0.176069525	0.512294229	0.125422106	0.164530472	0.215112692	0.512294229	0.125422106	0.164530472	0.215112692
Trmt2b	0.301030596	0.662739207	23.99263352	21.03706691	9.675062258	0.854497093	0.088319545	10.7732399	8.523851974	9.616700737	9.787621707	10.7732399	8.523851974	9.616700737	9.787621707
Gm7823	0.000979553	0.008804487	24.25422966	19.79483792	1.306665585	1.400960289	1.072164374	1.45669218	0.302598315	0.446571786	2.958239342	1.45669218	0.302598315	0.446571786	2.958239342
Gm2836	0.000422809	0.005509537	23.90528233	19.62004142	2.736037107	0.742161324	0.271254115	3.132065514	1.912607895	2.61015455	3.301496124	3.132065514	1.912607895	2.61015455	3.301496124
Gm7746	0.000646292	0.006908222	24.16290835	12.89002218	79.6359167	18.47775411	0.232027895	59.37124188	80.1369476	96.69202322	82.62853712	59.37124188	80.1369476	96.69202322	82.62853712
Rps12-ps22	4.45E-05	0.001336633	24.08193669	7.926780369	5.393472705	2.849957104	0.528408552	4.522263858	7.886089498	6.688630877	2.518543236	4.522263858	7.886089498	6.688630877	2.518543236
Rps12-ps21	0.046462246	0.161961163	23.81981982	3.947781356	6.454029135	2.918395899	0.452182015	8.065527198	8.959003576	4.029444379	4.741408439	8.065527198	8.959003576	4.029444379	4.741408439
Gm16421	1.87E-05	0.000747975	23.99263352	20.14051957	1.035018098	0.88485403	0.85491648	1.626403075	0.232273469	0.609399166	1.673172984	1.626403075	0.232273469	0.609399166	1.673172984
Gm5648	0.012935624	0.052772712	24.09800094	22.06392969	1.006984099	0.717295638	0.71232072	1.754150328	0.38541168	0.606706114	1.269164885	1.754150328	0.38541168	0.606706114	1.269164885
Gm5863	0.01889599	0.073230288	26.26666667	14.42064731	3.93128015	1.195850287	0.304188519	2.70442065	3.289181931	4.707048903	5.025892946	2.70442065	3.289181931	4.707048903	5.025892946
Zfp711	0.001554071	0.011053351	23.66955659	17.21558859	0.190285315	0.102372396	0.102372396	0.140668982	0.091837849	0.248477983	0.283521603	0.140668982	0.091837849	0.248477983	0.283521603
2010106E10Rik	0.008060592	0.035966415	23.16352464	17.87613359	297.0159529	69.685624	0.234619128	317.864495	205.5845194	334.1550596	337.5978595	317.864495	205.5845194	334.1550596	337.5978595
Gm5393	0.011466681	0.04741118	23.90528233	23.07031355	5.837810759	1.787088379	0.30612304	6.958861839	5.300396534	3.911138018	7.20767593	6.958861839	5.300396534	3.911138018	7.20767593
Gm14886	0.672807136	1	22.63019618	14.31024629	0.121957387	0.036274511	0.036274511	0.119986791	0.091391033	0.179832052	0.094047398	0.119986791	0.091391033	0.179832052	0.094047398
Taf9b	0.093932612	0.293991515	26.66267465	0.381501358	1.063458905	0.308941108	0.290505921	1.523824745	1.053757472	0.90152203	0.754355414	1.523824745	1.053757472	0.90152203	0.754355414
Atp7a	0.000528743	0.006163382	24.19575782	19.56081637	6.132890913	2.057305841	0.335454498	6.270263627	4.45321147	5.201923975	8.536906473	6.270263627	4.45321147	5.201923975	8.536906473
Gm26020	0.002684945	0.014971672	23.74045474	17.28236284	0.81257684	0.740714488	0.740714488	0.583979428	0	1.312872246	1.373194794	0.583979428	0	1.312872246	1.373194794
5530601H04Rik	0.004218895	0.021240099	23.5125887	17.44069424	0.528798267	0.309014216	0.309014216	0.486806003	0.163583092	0.740337525	0.740686259	0.486806003	0.163583092	0.740337525	0.740686259
Zdhhc15	0.990643397	1	24.40310078	0.4934222	0.944474516	0.007563014	0.007563014	0.934096242	0.958317961	0.921422735	0.96375935	0.934096242	0.958317961	0.921422735	0.96375935
Vcp-rs	0.023778088	0.09023466	23.90528233	22.96623322	86.10389799	13.81931297	0.160495788	93.53445925	81.86401179	70.85982648	98.3681178	93.53445925	81.86401179	70.85982648	98.3681178
Rlim	0.098835885	0.306848151	24.25422966	22.97515561	9.684475859	1.561655348	0.161253471	11.77276965	8.398640678	8.851522883	9.651076344	11.77276965	8.398640678	8.851522883	9.651076344
Gm9115	0.328762826	0.713417731	22.84724502	12.27757492	10.66139413	5.263957031	0.493740028	8.527989765	7.494880702	18.36775675	7.432263564	8.527989765	7.494880702	18.36775675	7.432263564
Gm9109	0.158660562	0.457104072	23.26221918	15.85060506	3.645037972	0.65875624	0.180726853	3.37478638	3.024109478	4.462952714	3.734409619	3.37478638	3.024109478	4.462952714	3.734409619
Ercc6l	0.004759355	0.023321209	24.58333333	23.7060896	0.462216298	0.378185177	0.378185177	0.967363731	0.290849024	0.200308403	0.359163383	0.967363731	0.290849024	0.200308403	0.359163383
Pin4	0.999557528	1	24.66666667	3.130027954	22.77462076	0.208058165	0.009135527	21.97761198	23.76798132	21.68712435	23.66982549	21.97761198	23.76798132	21.68712435	23.66982549
H3f3a-ps1	0.000754223	0.007569028	24.16290835	17.98400183	51.59588628	7.563878635	0.146598483	50.02869883	44.56663077	51.64243072	59.98458556	50.02869883	44.56663077	51.64243072	59.98458556
Tpt1-ps6	1.10E-05	0.000505456	23.99263352	10.80799804	459.371247	61.64029075	0.134184042	402.4907566	487.9179725	513.2733723	433.7280341	402.4907566	487.9179725	513.2733723	433.7280341
Marcksl1-ps5	0.841130888	1	27.21443737	12.83959949	7.203346207	1.639442296	0.227594544	4.204401249	7.947751241	7.132051699	9.796536679	4.204401249	7.947751241	7.132051699	9.796536679
Gm14845	0.000210194	0.003648205	23.94482475	19.26544409	1.259863816	0.189440801	0.150366094	1.282241964	1.060846845	1.242530105	1.455575119	1.282241964	1.060846845	1.242530105	1.455575119
Taf1	0.109112205	0.33343028	23.18639646	20.32023152	3.760065664	0.826649596	0.219849777	4.44400563	2.573286806	3.894134677	4.251180594	4.44400563	2.573286806	3.894134677	4.251180594
Nono	0.000542442	0.006260268	24.00869777	22.43851576	31.21447096	7.622855501	0.244209024	38.2357908	25.63518477	25.89581545	35.07967943	38.2357908	25.63518477	25.89581545	35.07967943
Med12	0.002834032	0.015574015	24.26666667	17.96719443	4.610201864	1.522939129	0.330341094	4.023215207	3.396842517	4.42284232	6.544906168	4.023215207	3.396842517	4.42284232	6.544906168
Dlg3	0.000940725	0.008591421	23.81981982	10.91117001	27.27268943	6.314048326	0.231515427	22.94994143	28.15810627	34.42078416	23.37492148	22.94994143	28.15810627	34.42078416	23.37492148
Gdpd2	0.001170491	0.009659168	24.08193669	13.3961447	32.40780512	7.411449659	0.228693354	25.0325384	30.36332675	39.13991714	35.14053363	25.0325384	30.36332675	39.13991714	35.14053363
Kif4	0.152772577	0.442561664	26.66267465	26.39109932	1.261439185	0.538056174	0.426541509	2.154009325	1.062698114	1.008860831	0.748243338	2.154009325	1.062698114	1.008860831	0.748243338
Pdzd11	0.464352379	0.969410849	22.77344114	17.6491613	35.98389678	2.552590314	0.070937017	37.14109164	32.17593613	38.3522805	36.61280619	37.14109164	32.17593613	38.3522805	36.61280619
Gm5760	0.052362432	0.179618171	23.81981982	16.49870039	1.189799511	0.733874763	0.616805399	0.781962698	0.496335041	1.855632846	1.63443673	0.781962698	0.496335041	1.855632846	1.63443673
Gm14935	0.009776383	0.042680609	24.25422966	23.17116968	0.057721577	0.086629648	0.086629648	0.163407088	0	0	0.06404043	0.163407088	0	0	0.06404043
Heph	0.000641974	0.00688419	23.73273331	17.95994787	80.08036515	13.58571442	0.169651005	79.72795383	65.6170984	82.61570523	92.82741268	79.72795383	65.6170984	82.61570523	92.82741268
Hsf3	0.999849854	1	24.66666667	23.56739145	0.032887598	0.005563595	0.005563595	0.062186928	0	0.069902712	0	0.062186928	0	0.069902712	0
Gm14925	0.000612075	0.00670901	23.81981982	11.13605267	9.846642815	4.497203469	0.456724546	6.457295189	10.32856726	14.87987986	7.591983302	6.457295189	10.32856726	14.87987986	7.591983302
Msn	0.000114082	0.002474424	23.99263352	21.33832306	9.991646919	4.238096085	0.424163916	13.05239646	6.359292717	7.570554727	12.99010091	13.05239646	6.359292717	7.570554727	12.99010091
Las1l	0.000346888	0.004867256	24.08193669	23.78854838	3.66348711	1.120264851	0.305791946	4.861413654	3.534511	2.608099273	3.63724483	4.861413654	3.534511	2.608099273	3.63724483
LOC118568447	5.09E-05	0.001454003	23.99263352	11.1697532	1.218917429	0.972132185	0.797537357	0.26918951	1.537763478	2.118122604	0.949475997	0.26918951	1.537763478	2.118122604	0.949475997
Zxda	0.001161708	0.009620175	23.43814043	19.06646582	1.427431678	0.294135117	0.206058981	1.495087376	1.063241061	1.491951394	1.686059732	1.495087376	1.063241061	1.491951394	1.686059732
Gm39526	0.016002039	0.063484549	25.10073163	23.87348391	0.058851524	0.032769545	0.032769545	0.107333347	0.040876605	0.040216877	0.042064722	0.107333347	0.040876605	0.040216877	0.042064722
Maged1	0.103490314	0.318930074	24.2216451	22.23832861	5.541937644	1.992484341	0.359528466	8.085546052	3.636618471	4.647190206	5.72101816	8.085546052	3.636618471	4.647190206	5.72101816
Gm15164	3.04E-05	0.001038052	24.00869777	8.521728004	3.617323518	1.719863537	0.475451955	2.834701204	4.858027327	4.779621109	1.999692153	2.834701204	4.858027327	4.779621109	1.999692153
Pola1	0.008209897	0.036571291	24.36223507	0.694724023	0.320044982	0.326641526	0.326641526	0.773495055	0.246621956	0.101100665	0.148044313	0.773495055	0.246621956	0.101100665	0.148044313
Gm14783	0.004074655	0.020630441	24.26666667	17.88116507	0.322531172	0.421345701	0.421345701	0.123833413	0	0.278395853	0.873561926	0.123833413	0	0.278395853	0.873561926
Gm8844	0.054924306	0.187149077	26.56015779	15.40914036	7.279229077	1.798408286	0.247060268	5.418559677	6.281154849	7.691380912	9.532828034	5.418559677	6.281154849	7.691380912	9.532828034
Gm8839	0.188733604	0.52973865	23.02775768	20.14135423	0.720904312	0.221749636	0.221749636	0.908964335	0.37089435	0.802798248	0.839684423	0.908964335	0.37089435	0.802798248	0.839684423
Actr3-ps	0.000350399	0.004887616	23.90528233	19.42080749	119.2828105	39.07439034	0.327577714	133.4379188	75.3854312	116.0099542	152.9253675	133.4379188	75.3854312	116.0099542	152.9253675
Gm8806	0.003214495	0.017165361	23.99263352	21.5758879	20.70817105	5.201972809	0.251203875	25.36838796	16.0964125	17.89137604	23.48352148	25.36838796	16.0964125	17.89137604	23.48352148
Gm8792	0.001016918	0.008977535	24.28707914	19.66012597	14.25521577	6.849565313	0.48049538	14.60030821	9.114389111	10.49003416	22.47494381	14.60030821	9.114389111	10.49003416	22.47494381
Gm17817	0.11261532	0.342191114	24.41360544	20.56455717	2.911278463	0.305987046	0.105104012	2.859350779	2.722372802	2.678435018	3.361801301	2.859350779	2.722372802	2.678435018	3.361801301
Gm8770	0.276655854	0.614643551	23.08503582	20.38419303	3.338848781	1.516510207	0.454201525	4.979806826	0.993404306	3.731781097	3.903245261	4.979806826	0.993404306	3.731781097	3.903245261
Prkx	0.001931286	0.012059266	24.173258	17.66021477	9.688005424	2.618693565	0.270302653	8.462048657	7.436927919	10.03460501	12.76425933	8.462048657	7.436927919	10.03460501	12.76425933
Gm14746	0.365817832	0.783105418	23.4673294	20.75815346	0.158343055	0.108088616	0.108088616	0.299560576	0	0.168364135	0.176099963	0.299560576	0	0.168364135	0.176099963
Tbl1x	0.000350558	0.004887992	24.22887546	19.41297971	13.88747286	5.679119524	0.408938299	14.10512232	8.790160972	12.06209149	20.372561	14.10512232	8.790160972	12.06209149	20.372561
Gm5398	0.903533144	1	27.9479829	18.35901104	3.74933374	0.310320888	0.082766942	3.380260486	3.762968342	3.312526812	4.381861246	3.380260486	3.762968342	3.312526812	4.381861246
Gm14706	0.004691365	0.023061812	23.2436746	0.696717605	174.875888	19.60820186	0.112126389	187.539199	181.4848113	150.0429073	182.3597343	187.539199	181.4848113	150.0429073	182.3597343
Oat-rs1	9.37E-05	0.002196749	24.09800094	22.86947856	18.81757017	14.3955334	0.765004901	33.39632356	9.311404749	8.196794412	24.13523705	33.39632356	9.311404749	8.196794412	24.13523705
Gm8666	0.018608581	0.072216091	23.99263352	22.75792749	3.565584849	1.088152547	0.305182065	4.110316745	3.130728722	2.420157355	4.602466067	4.110316745	3.130728722	2.420157355	4.602466067
Gm6039	9.31E-05	0.002185728	24.08193669	19.56053874	4.415027943	1.945634722	0.440684577	4.815553067	2.623952184	3.747488024	6.445685927	4.815553067	2.623952184	3.747488024	6.445685927
Gm8503	0.51793517	1	22.77344114	4.150539717	3.132087853	0.748310037	0.23891732	3.116449148	4.005658985	2.189449767	3.206067796	3.116449148	4.005658985	2.189449767	3.206067796
Smim9	0.000228702	0.003854317	23.97663352	11.6925762	3.742794637	1.389455659	0.371234811	2.351983172	3.862811092	5.122368813	3.629427505	2.351983172	3.862811092	5.122368813	3.629427505
Fam220-ps	0.659343513	1	26.87525562	12.41534531	1.378828437	0.50110032	0.363424706	0.51471757	1.617197618	1.518774245	1.966785319	0.51471757	1.617197618	1.518774245	1.966785319
Gm4989	1.78E-05	0.000725994	23.99263352	19.92536792	6.108663271	2.672017808	0.437414487	7.592515382	3.600757699	4.991906336	8.252974341	7.592515382	3.600757699	4.991906336	8.252974341
G6pdx	0.00266084	0.014893104	23.99263352	21.32645171	70.89318794	11.26078983	0.158841634	80.31115892	60.47475216	65.25334448	77.54879727	80.31115892	60.47475216	65.25334448	77.54879727
Fam3a	0.0037348	0.019223518	24.26666667	17.34090946	14.59356045	2.155657454	0.147712922	13.12712183	12.93089568	15.03962353	17.21467269	13.12712183	12.93089568	15.03962353	17.21467269
Slc10a3	0.000945757	0.008615941	23.99263352	21.5100888	11.31579117	1.008849817	0.089154156	12.15012068	10.44143682	10.74796525	11.92500551	12.15012068	10.44143682	10.74796525	11.92500551
Ubl4a	0.003310129	0.01755	23.99263352	21.56898867	12.47908038	1.412159251	0.113162125	13.74481405	11.22441238	11.71725731	13.23174233	13.74481405	11.22441238	11.71725731	13.23174233
Snora70	0.979616	1	26.56015779	22.02030654	11.0029603	0.267464338	0.024308398	11.59810306	10.41149319	11.17468005	10.71411287	11.59810306	10.41149319	11.17468005	10.71411287
Rpl10	0.002967502	0.016132682	23.88196158	5.109475259	169.9482307	27.88161372	0.164059453	185.3727001	195.818221	153.5218308	144.7710043	185.3727001	195.818221	153.5218308	144.7710043
