	peak	chr	chromStart	chromEnd	Name	Start_b	End_b	gene	Strand	Distance	CV_amplitude	CV_phase	CV_mean	CV_pvalue	CV_qvalue	CV_fdr_BH	GF_amplitude	GF_phase	GF_mean	GF_pvalue	GF_qvalue	GF_fdr_BH	rAMP
103	chr1_54556528_54558256	chr1	54556528	54558256	213	54557684	54559684	Pgap1	-	0	11.670811799	11.8044938194	43.7469389491	0.0228967572965	0.00176214664933	0.0945303180228	14.9549651138	1.52712828589	48.0538065934	0.775609715431	0.541445479813	0.894427172188	0.26678007831768774
120	chr1_58652169_58653778	chr1	58652169	58653778	245	58650641	58652641	Gm20257	+	0	23.4992852235	12.6298348921	70.3278202424	0.0461130904606	0.00237877282991	0.12760921584	29.9155572205	1.82684992685	85.846021398	0.803277636247	0.541445479813	0.894427172188	0.3341392516148609
123	chr1_58712821_58714932	chr1	58712821	58714932	250	58711286	58713286	Cflar	+	0	32.740608642	11.6890516086	111.10700964	0.0281519292928	0.00192889556947	0.103475560155	42.9143180728	2.10854878684	138.644059787	0.823911089503	0.541445479813	0.894427172188	0.2946763552370232
125	chr1_58971960_58975015	chr1	58971960	58975015	257	58971571	58973571	Stradb	+	0	27.1219960239	11.0717364769	121.23125891	0.0477047639275	0.0024094959866	0.129257358901	46.8460359038	1.7471779339	133.352031446	0.79655842117	0.541445479813	0.894427172188	0.2237211447588357
130	chr1_59668225_59672154	chr1	59668225	59672154	269	59670834	59672834	Sumo1	-	0	58.8448153265	12.6302580718	179.149079783	0.0168822927632	0.00154271246781	0.0827587762088	65.6618178525	1.47559020246	188.491606395	0.77014143437	0.541445479813	0.894427172188	0.32846842081342337
131	chr1_59683808_59686821	chr1	59683808	59686821	270	59683006	59685006	Nop58	+	0	20.5945805064	15.1405114558	95.7019992571	0.0320342098329	0.00204130184884	0.109505592525	43.2528110162	1.24570781767	110.010345573	0.74274255433	0.541445479813	0.894427172188	0.21519488272207768
156	chr1_67116139_67116948	chr1	67116139	67116948	324	67121066	67123066	Cps1	+	4119	14.6575960974	14.0091622876	34.9264594041	0.0241206320402	0.00180077240657	0.0966023959155	10.8905221905	2.01816541282	35.4495036458	0.817781730635	0.541445479813	0.894427172188	0.4196702542279265
162	chr1_72582472_72584404	chr1	72582472	72584404	338	72581251	72583251	Smarcal1	+	0	5.3591911524	10.2555657292	34.8310114855	0.00811564124457	0.00110806326856	0.0594420295304	20.5358683129	3.44458760989	43.6803370595	0.451523566266	0.541445479813	0.894427172188	0.15386263343604042
188	chr1_75213297_75214650	chr1	75213297	75214650	380	75210778	75212778	Glb1l	-	520	20.2750337488	12.9209005909	52.8394637526	0.0368360970597	0.00216249951324	0.116007238551	18.0661823816	3.54668311411	59.5372527415	0.880453194776	0.541445479813	0.894427172188	0.38371005890085996
195	chr1_78486651_78490377	chr1	78486651	78490377	390	78488846	78490846	Farsb	-	0	35.1757987355	10.62560903	136.332863522	0.0118255295633	0.00130383636791	0.069944273114	46.6882071394	1.53292406481	140.205901756	0.77621047477	0.541445479813	0.894427172188	0.25801408278807036
211	chr1_86045155_86048200	chr1	86045155	86048200	418	86043863	86045863	2810459M11Rik	+	0	26.3776168737	11.2802856219	87.8426208014	0.0245685480095	0.00181362928583	0.0972921029186	49.4768634968	3.21073187378	98.7617582129	0.429049557459	0.541445479813	0.894427172188	0.3002826718175467
220	chr1_87097972_87103771	chr1	87097972	87103771	437	87101606	87103606	Alpi	-	0	38.1736383138	10.8780306448	124.466484669	0.0118934356754	0.0013070612329	0.0701172709253	56.6980623109	1.29957356548	177.815508764	0.749633601237	0.541445479813	0.894427172188	0.3066981317526327
223	chr1_87393019_87398408	chr1	87393019	87398408	444	87394729	87396729	Kcnj13	-	0	19.9681050714	13.4992054024	85.7827600366	0.000534046113038	0.000338403899382	0.0181536696965	43.810455092	3.30175613125	127.79965347	0.442649586321	0.541445479813	0.894427172188	0.23277526933011278
228	chr1_88007348_88009242	chr1	88007348	88009242	453	88008551	88010551	Usp40	-	0	16.4141847633	10.8010284985	82.9732326357	0.00829734678449	0.001115883125	0.0598615255559	23.3152201373	2.83278280509	93.3826392397	0.860175929304	0.541445479813	0.894427172188	0.1978250604670023
248	chr1_91454979_91459495	chr1	91454979	91459495	493	91459328	91461328	Per2	-	0	120.999306997	12.9448869691	298.033776447	0.0228686362537	0.00176101900539	0.0944698255883	76.0174706952	2.7587927794	268.948593449	0.857332905181	0.541445479813	0.894427172188	0.40599192628261577
271	chr1_97657162_97662152	chr1	97657162	97662152	535	97662018	97664018	D1Ertd622e	-	0	27.8122882557	9.54297516574	141.919440657	0.0486442962217	0.00242804211751	0.130252265683	58.1307998526	0.990679713718	173.099505009	0.705606760786	0.541445479813	0.894427172188	0.19597236380686225
276	chr1_105660760_105665986	chr1	105660760	105665986	552	105661861	105663861	2310035C23Rik	+	0	38.6115395033	10.6792108235	156.692293381	0.0362300176433	0.00214540824846	0.11509037803	59.0634673907	1.62390249067	187.734368987	0.785280942502	0.541445479813	0.894427172188	0.2464163276327533
277	chr1_105779688_105784135	chr1	105779688	105784135	556	105778723	105780723	Tnfrsf11a	+	0	41.4102754945	11.4663629886	145.844208999	0.00808110111993	0.00110782844005	0.0594294321603	57.3439144637	0.931809929171	156.107730222	0.695858759162	0.541445479813	0.894427172188	0.28393500008480926
284	chr1_118321050_118323203	chr1	118321050	118323203	576	118319843	118321843	Mki67ip	+	0	17.8824310342	11.1836652216	66.6725559916	0.0184088515288	0.00160251605641	0.0859669383965	31.2135799617	1.03851352387	78.169302207	0.713183441888	0.541445479813	0.894427172188	0.26821277163054896
287	chr1_118627066_118631444	chr1	118627066	118631444	580	118625945	118627945	Tfcp2l1	+	0	13.7034137925	12.7217592162	87.0510950176	0.0423402584772	0.00229762185454	0.123255873561	36.6971543289	0.951600583323	98.1717118284	0.699189203044	0.541445479813	0.894427172188	0.15741805188928917
288	chr1_119503063_119505891	chr1	119503063	119505891	582	119504782	119506782	Ralb	-	0	25.1434225182	10.6610032915	82.2602423748	0.0184631966091	0.00160251605641	0.0859669383965	33.0617760238	1.77926385999	98.8881815887	0.799315790067	0.541445479813	0.894427172188	0.30565704394158894
298	chr1_121566856_121568459	chr1	121566856	121568459	599	121567980	121569980	Ddx18	-	0	7.5413736261	13.3579339101	35.3752235969	0.00720639282405	0.00105452614698	0.0565700318274	8.5748290816	2.62899298735	37.1977478083	0.851932965662	0.541445479813	0.894427172188	0.21318235927025675
312	chr1_130680991_130683645	chr1	130680991	130683645	645	130681571	130683571	C4bp-ps1	-	0	28.9784045332	13.3745678807	62.5599358206	0.00386891383586	0.000802547530581	0.0430526445248	8.52521087775	1.97176391165	54.2959622276	0.814462194596	0.541445479813	0.894427172188	0.4632102663324323
314	chr1_130731866_130736302	chr1	130731866	130736302	647	130729976	130731976	AA986860	+	0	66.7605229248	13.1565609732	196.560256893	0.00811881660658	0.00110806326856	0.0594420295304	83.9315158669	1.99754101418	228.596453331	0.816321202074	0.541445479813	0.894427172188	0.3396440561285078
328	chr1_132137559_132140470	chr1	132137559	132140470	673	132139685	132141685	Cdk18	-	0	30.2065583347	10.378601295	112.377873255	0.0182209247649	0.00159497618438	0.0855624621284	44.7598678544	1.26812029191	119.109446652	0.745646958966	0.541445479813	0.894427172188	0.26879453632440076
331	chr1_132476350_132478484	chr1	132476350	132478484	678	132475367	132477367	Rbbp5	+	0	28.6362616055	12.4380158793	94.9724789819	0.026073002467	0.00186367720793	0.0999769225927	37.3516522282	3.02226002772	116.804103179	0.866747459726	0.541445479813	0.894427172188	0.30152168199123813
334	chr1_133127986_133135357	chr1	133127986	133135357	687	133129166	133131166	Ppp1r15b	+	0	151.980258396	11.0777690918	521.961776504	0.0169188528998	0.00154422166837	0.0828397372397	194.443634692	2.38400970814	566.247461631	0.840138696891	0.541445479813	0.894427172188	0.2911712413386564
335	chr1_133253510_133256507	chr1	133253510	133256507	694	133244097	133246097	Plekha6	+	7414	25.6117449837	14.9814135111	69.3453005733	0.0317272634164	0.00203043917312	0.108922864527	31.0615003259	1.05401693608	78.579765757	0.715575201175	0.541445479813	0.894427172188	0.3693364189348007
344	chr1_134075181_134080322	chr1	134075181	134080322	713	134079155	134081155	Btg2	-	0	46.9846215462	12.6769181088	162.804292094	0.0241138999043	0.00180074268673	0.0966008015953	77.7516930219	1.25603418479	217.15179837	0.744087401032	0.541445479813	0.894427172188	0.28859571785166455
358	chr1_135258725_135259225	chr1	135258725	135259225	742	135258472	135260472	Elf3	-	0	19.1762370428	11.2460745902	46.181649913	0.00369347582484	0.000788287911286	0.0422876875631	12.9660101394	2.76858774626	40.6985666298	0.857718745744	0.541445479813	0.894427172188	0.41523499223014865
366	chr1_136133634_136135165	chr1	136133634	136135165	755	136131183	136133183	6530439I21	-	452	20.7612758474	10.6946450956	68.159157244	0.0293401342446	0.0019622962393	0.105267338349	24.1520603494	1.6245774044	77.860458601	0.785345773449	0.541445479813	0.894427172188	0.3045999493960527
379	chr1_150391617_150394954	chr1	150391617	150394954	782	150390838	150392838	Tpr	+	0	33.7566221935	10.6546721314	126.058398145	0.0223120614796	0.00174263887576	0.0934838239411	59.8838100784	1.01343691195	142.444953742	0.709248983658	0.541445479813	0.894427172188	0.26778558739633584
382	chr1_151344425_151347550	chr1	151344425	151347550	792	151342498	151344498	Ivns1abp	+	0	39.2552567217	12.4207428816	159.693547151	0.0377467682874	0.00219050493712	0.117509588895	56.9361901954	1.89947796124	177.673902277	0.80904317746	0.541445479813	0.894427172188	0.2458161736778366
383	chr1_151426015_151430688	chr1	151426015	151430688	793	151426648	151428648	1190005F20Rik	+	0	49.8335879965	9.85856292131	204.90161394	0.044666651141	0.00235397065126	0.126278703514	66.3386390988	1.36289297537	226.05298081	0.757353370327	0.541445479813	0.894427172188	0.24320739616571513
389	chr1_152900163_152905560	chr1	152900163	152905560	801	152902646	152904646	Smg7	-	0	73.8926480899	9.88719119066	231.050689898	0.0435226015586	0.00232436881958	0.124690713908	103.846001381	1.52310876025	275.94389504	0.77519141243	0.541445479813	0.894427172188	0.31981141507312
391	chr1_153484763_153488630	chr1	153484763	153488630	803	153487660	153489660	Dhx9	-	0	31.9591106581	12.0269775947	112.713584428	0.0114439355538	0.00128188217917	0.0687665411447	35.1029283116	1.66040940513	118.000487447	0.788737668023	0.541445479813	0.894427172188	0.28354266985906273
409	chr1_160195069_160196693	chr1	160195069	160196693	843	160193260	160195260	Mrps14	+	0	18.0965801714	11.2624544908	55.806129628	0.00807264569752	0.00110710636954	0.0593906967035	18.4508718558	1.03903311393	52.1408305619	0.713264100506	0.541445479813	0.894427172188	0.3242758509151345
424	chr1_162811786_162816771	chr1	162811786	162816771	867	162812549	162814549	Fmo4	-	0	42.7133748849	12.9236739342	158.392585195	0.0164821637244	0.00152956316377	0.0820533820846	76.4674418159	1.06984989215	204.349608449	0.717986223429	0.541445479813	0.894427172188	0.26966776779553653
430	chr1_164249065_164252214	chr1	164249065	164252214	877	164247055	164249055	Slc19a2	+	11	20.0160440735	13.6450682576	66.5197138359	0.0331012131942	0.00206807060639	0.110941601931	28.3769576691	0.948257682651	79.7711820212	0.698630488237	0.541445479813	0.894427172188	0.3009039413921463
433	chr1_164454788_164460993	chr1	164454788	164460993	884	164458355	164460355	Atp1b1	-	0	142.532728113	11.2372798088	476.413234445	0.0396541105452	0.00223302787762	0.119790731098	109.119679731	2.67925784648	397.35694619	0.854088783427	0.541445479813	0.894427172188	0.29917877549947625
436	chr1_165459003_165464017	chr1	165459003	165464017	898	165459208	165461208	Brp44	+	0	61.6200110858	10.7933536587	207.785158209	0.01649684109	0.00152956316377	0.0820533820846	76.6726281625	1.46786552742	222.843458283	0.769301917509	0.541445479813	0.894427172188	0.29655636435697547
448	chr1_168426216_168433344	chr1	168426216	168433344	920	168432258	168434258	Pbx1	-	0	70.931870072	13.532515957	243.593434016	0.0181157992249	0.00159055308995	0.0853251853253	72.763959928	1.5882157966	247.806675354	0.781802230194	0.541445479813	0.894427172188	0.29118958135522227
452	chr1_170175107_170177094	chr1	170175107	170177094	925	170174946	170176946	Uap1	-	0	18.9200109676	11.1249656582	68.0911457527	0.0131102386564	0.00137618877067	0.0738256161599	34.1928104171	2.1459284402	87.1421105913	0.826322130779	0.541445479813	0.894427172188	0.2778630137362576
456	chr1_170882734_170887032	chr1	170882734	170887032	936	170885540	170887540	Dusp12	-	0	32.7915175831	13.3372154358	105.688131604	0.00601701428164	0.00097106977662	0.0520930166856	48.7142640526	1.81978658805	141.594580232	0.802698998199	0.541445479813	0.894427172188	0.3102667923581585
479	chr1_172481144_172484987	chr1	172481144	172484987	967	172480213	172482213	Igsf9	+	0	20.8555714724	11.2328534819	99.5007921192	0.036169986469	0.00214540824846	0.11509037803	53.2404618341	1.01900064597	147.003510394	0.710129010852	0.541445479813	0.894427172188	0.2096020647495493
485	chr1_175624245_175626607	chr1	175624245	175626607	974	175625635	175627635	Fh1	-	0	13.4357564501	10.5985992138	67.2289179634	0.00951983683782	0.00116848203272	0.0626831927972	17.8727703102	2.52206478209	80.6527949776	0.847058376215	0.541445479813	0.894427172188	0.1998508507516742
491	chr1_177792886_177796725	chr1	177792886	177796725	986	177796509	177798509	Adss	-	0	45.7842328389	12.2831952495	148.828569929	0.0389721890891	0.00222200908698	0.119199628318	45.0660215327	2.2979947863	154.616106203	0.835438638676	0.541445479813	0.894427172188	0.3076306710515446
498	chr1_179544569_179548670	chr1	179544569	179548670	995	179544529	179546529	Cnst	+	0	36.7087917754	11.9651796573	107.843757349	0.0046181715384	0.000871544157968	0.0467539670746	53.0701276418	1.05310304636	133.61219208	0.715435065209	0.541445479813	0.894427172188	0.3403886574222777
507	chr1_180810177_180815415	chr1	180810177	180815415	1020	180813603	180815603	H3f3a	-	0	62.2068725112	12.7126828705	208.454177863	0.0288918552201	0.00194996676572	0.104605924012	65.6498734984	1.31222635124	211.897729767	0.751208454045	0.541445479813	0.894427172188	0.29841988848064016
528	chr1_184841326_184847206	chr1	184841326	184847206	1060	184845847	184847847	Mosc2	-	0	46.9842076509	12.4206541031	168.080104808	0.0270101683381	0.00189424114297	0.101616524212	58.2310552083	1.6540070804	209.990903776	0.788138764857	0.541445479813	0.894427172188	0.27953461657208417
530	chr1_185202485_185205534	chr1	185202485	185205534	1063	185202168	185204168	Rab3gap2	+	0	23.8685148495	11.1158713779	98.6584096555	0.0288322572025	0.00194707970456	0.10445104768	46.8530977267	1.46184662511	134.002559699	0.768644115888	0.541445479813	0.894427172188	0.24193086968303243
546	chr1_190926128_190931675	chr1	190926128	190931675	1091	190923108	190925108	Angel2	+	1021	63.8623274488	12.4334286985	211.615364827	0.0257658347654	0.00185465455005	0.0994929023101	87.1803916816	1.99356768245	272.647646341	0.816037100697	0.541445479813	0.894427172188	0.3017849271058781
563	chr1_193152152_193157656	chr1	193152152	193157656	1122	193151112	193153112	Irf6	+	0	68.6519003071	11.9776945089	258.893276007	0.0347338784337	0.00210749567851	0.113056559054	112.780211179	1.09974524222	304.386188274	0.722453148407	0.541445479813	0.894427172188	0.2651745204276521
565	chr1_193297606_193302998	chr1	193297606	193302998	1126	193299994	193301994	Lamb3	+	0	28.9099892047	10.580427728	108.161251573	0.00691569434571	0.00103228647762	0.0553769852567	55.6762800288	1.2917819854	162.420154219	0.748655625709	0.541445479813	0.894427172188	0.2672860084758553
570	chr1_195129722_195132048	chr1	195129722	195132048	1138	195131570	195133570	Cr1l	-	0	28.6948636769	12.9040394897	112.662429936	0.0386876979087	0.00221490781993	0.118818681004	27.4006537171	1.46519963974	109.074014522	0.769010962074	0.541445479813	0.894427172188	0.25469771682716813
571	chr10_3972521_3977054	chr10	3972521	3977054	1142	3971075	3973075	Mthfd1l	+	0	29.2639917812	11.3487344273	98.9584865464	0.00854388572003	0.00112862347817	0.0605449815199	30.9630736095	2.22983421869	112.870815267	0.83148522351	0.541445479813	0.894427172188	0.29571988014871875
576	chr10_7209543_7213558	chr10	7209543	7213558	1152	7212237	7214237	Cnksr3	-	0	35.3143432896	11.0439699076	141.247587054	0.0110509311233	0.00126105514532	0.0676492753746	60.1815337047	2.33208649644	188.433173921	0.837339009174	0.541445479813	0.894427172188	0.25001732083464945
589	chr10_11279916_11282698	chr10	11279916	11282698	1175	11279330	11281330	Fbxo30	+	0	32.2165596694	8.61076007559	111.990524991	0.0290894108323	0.00195418497936	0.104832209989	25.8457360574	3.70908090854	122.340522281	0.88358033168	0.541445479813	0.894427172188	0.2876721907678266
598	chr10_13865073_13870645	chr10	13865073	13870645	1188	13868830	13870830	Aig1	-	0	38.3504950419	11.2280111321	138.546523801	0.0375398908623	0.00218826896073	0.117389639991	52.2918205148	0.936611620929	146.027771284	0.696671849299	0.541445479813	0.894427172188	0.2768058987678707
610	chr10_19591780_19596017	chr10	19591780	19596017	1238	19589958	19591958	Ifngr1	+	0	79.3588569491	12.2790609411	284.504902944	0.0469824539299	0.00239460223284	0.128458383809	102.822344594	2.0638051961	313.093561001	0.820930976928	0.541445479813	0.894427172188	0.2789366936313237
623	chr10_23795813_23798990	chr10	23795813	23798990	1267	23794986	23796986	1110021L09Rik	+	0	26.2439078463	13.3761571103	103.889289421	0.0292798099407	0.00196059635342	0.105176148008	44.123383047	1.45367563028	123.227408747	0.767745939277	0.541445479813	0.894427172188	0.25261418181377127
627	chr10_24710652_24712896	chr10	24710652	24712896	1276	24712102	24714102	Enpp1	-	0	6.31900971913	12.4307782362	40.6725260453	0.0489660122257	0.00243425171663	0.13058537949	32.3412557502	2.83393220147	61.9798535764	0.392716824294	0.541445479813	0.894427172188	0.15536309970253756
636	chr10_29312185_29314564	chr10	29312185	29314564	1300	29311166	29313166	Echdc1	+	0	28.2916737933	10.8897896239	105.444713342	0.0440520249872	0.00234040486435	0.125550967176	43.2202666245	1.37646501531	110.046668279	0.7589565199	0.541445479813	0.894427172188	0.26830812941317045
649	chr10_34482505_34485455	chr10	34482505	34485455	1317	34481400	34483400	Frk	+	0	36.8312537796	12.2328509956	134.083193889	0.0470152427326	0.00239522468931	0.128491775473	38.500182525	2.42428465149	137.404873533	0.842234197236	0.541445479813	0.894427172188	0.27468956184091603
656	chr10_39956448_39960389	chr10	39956448	39960389	1332	39960153	39962153	G630090E17Rik	-	0	32.266045146	9.70204166819	112.06206527	0.00566645177444	0.000950019819082	0.0509637921791	35.7550156114	1.53006066088	125.566471748	0.775914022373	0.541445479813	0.894427172188	0.28793013111313687
666	chr10_41488300_41491805	chr10	41488300	41491805	1348	41488439	41490439	Ppil6	+	0	28.8657409489	11.2848779994	109.181765416	0.041650907826	0.00227944965204	0.12228102616	31.6390253777	1.43553321026	114.620796595	0.765730170589	0.541445479813	0.894427172188	0.2643824345477187
673	chr10_42500570_42504453	chr10	42500570	42504453	1366	42500054	42502054	Snx3	+	0	41.8624074534	10.6414090428	158.875274855	0.0361893543318	0.00214540824846	0.11509037803	61.7565567359	1.55851109234	165.883653135	0.778829239271	0.541445479813	0.894427172188	0.26349227399673353
703	chr10_58496418_58499528	chr10	58496418	58499528	1441	58495937	58497937	Ccdc138	+	0	26.1324553014	11.2145644935	103.334296067	0.00212974117324	0.000627263736298	0.0336495492579	41.5670208555	3.02740747478	127.657898043	0.866912617661	0.541445479813	0.894427172188	0.25289237258127945
713	chr10_60277255_60278662	chr10	60277255	60278662	1473	60275628	60277628	Psap	+	0	18.7004798549	10.0832092419	63.4015776146	0.0119231471623	0.00130832588324	0.0701851130645	10.44895807	5.31323556354	51.1005696181	0.893823611217	0.541445479813	0.894427172188	0.2949529106132792
733	chr10_62577193_62578496	chr10	62577193	62578496	1502	62578457	62580457	2510003E04Rik	-	0	8.51605666734	11.4231306189	26.1225867202	0.00642680491146	0.000999827289221	0.0536357128129	15.8418578613	1.19464976644	34.3895097337	0.735922026189	0.541445479813	0.894427172188	0.3260035753180112
734	chr10_62600852_62603506	chr10	62600852	62603506	1503	62602298	62604298	Ddx21	-	0	24.0230517281	11.2537080485	68.2788880473	0.0394906367541	0.00223145970994	0.119706606777	24.7357602487	3.64715681876	93.0255032741	0.882443234147	0.541445479813	0.894427172188	0.35183718445236106
737	chr10_62919659_62921577	chr10	62919659	62921577	1506	62918633	62920633	Slc25a16	+	0	32.3072047015	10.8974566601	84.5677694851	0.0202325782008	0.00166880768304	0.089523151241	26.4490667549	2.91328049556	95.3554484999	0.863087923141	0.541445479813	0.894427172188	0.3820273952855314
755	chr10_71235790_71238757	chr10	71235790	71238757	1546	71238044	71240044	Tfam	-	0	21.5706772732	13.7830774139	86.5638031354	0.0405623600787	0.0022568681737	0.121069643254	25.3063618222	1.75392680293	91.8861909497	0.797144273884	0.541445479813	0.894427172188	0.24918818827148712
758	chr10_71347757_71351469	chr10	71347757	71351469	1549	71345793	71347793	Ipmk	+	0	66.7251993451	11.1086228057	218.50502149	0.00405322566654	0.00082153925365	0.0440714550887	62.9503998197	3.33285367854	210.459527833	0.875578746032	0.541445479813	0.894427172188	0.3053714687657817
762	chr10_75411266_75413794	chr10	75411266	75413794	1567	75405034	75407034	Upb1	+	4233	6.86251882677	10.5681986676	43.9342822823	0.000318581303467	0.000266796729593	0.0143123046572	34.5463347884	2.75875425748	64.4726600213	0.379913441234	0.541445479813	0.894427172188	0.156199634323712
764	chr10_75511833_75518885	chr10	75511833	75518885	1572	75516042	75518042	Snrpd3	+	0	102.204570081	12.4651220188	343.895764494	0.0286537611863	0.00194106551433	0.104128416578	137.426509358	1.83442479422	387.176416356	0.803894583703	0.541445479813	0.894427172188	0.29719636190164006
765	chr10_75563520_75567168	chr10	75563520	75567168	1574	75560330	75562330	AI646023	-	1191	26.277646053	9.97652792227	102.271388959	0.0237920339903	0.00179038566237	0.0960451992523	31.4834037916	2.46467316583	121.112256607	0.844271114327	0.541445479813	0.894427172188	0.2569403458824105
770	chr10_75797078_75798994	chr10	75797078	75798994	1582	75798584	75800584	Gstt1	-	0	8.25516339779	9.92650631189	35.9065401159	0.0203180973154	0.0016726829089	0.0897310376461	18.260236752	1.01691335971	49.4606240327	0.709799337379	0.541445479813	0.894427172188	0.2299069576501602
776	chr10_76119030_76122793	chr10	76119030	76122793	1591	76111018	76113018	Slc5a4b	-	6013	6.53273254153	23.4066741573	41.2813925061	0.0317120630027	0.00202984049247	0.108890748316	23.4542343082	3.08127357224	68.9143990676	0.420963355813	0.541445479813	0.894427172188	0.1582488415468224
777	chr10_76146977_76148141	chr10	76146977	76148141	1593	76145451	76147451	Slc5a4a	+	0	6.46552947215	6.82337974481	27.1781672364	0.0289475446958	0.00195159396592	0.10469321513	13.4913539934	1.85682930106	34.1354275506	0.805697804343	0.541445479813	0.894427172188	0.2378942412088277
780	chr10_76441154_76444006	chr10	76441154	76444006	1597	76442912	76444912	Pcnt	-	0	30.4454225433	10.0690891942	90.3663913682	0.0217183192176	0.00172104013242	0.0923251598322	26.5045487608	2.39743815619	94.3120386243	0.840844640238	0.541445479813	0.894427172188	0.3369109032942281
781	chr10_76468006_76469765	chr10	76468006	76469765	1598	76466971	76468971	Mcm3ap	+	0	19.6445554968	10.3832989575	61.5878742908	0.00250392282591	0.000670375481448	0.0359622778728	31.3704634371	1.22078749369	76.0153601951	0.739449510898	0.541445479813	0.894427172188	0.31896790923557666
790	chr10_78008989_78010979	chr10	78008989	78010979	1610	78009796	78011796	Pfkl	-	0	22.3417018777	11.3995016437	55.0086853545	0.00696420918397	0.00103451268411	0.0554964100544	12.1553711698	3.97232136088	57.325565483	0.887703659411	0.541445479813	0.894427172188	0.40614862423488785
791	chr10_78068702_78070487	chr10	78068702	78070487	1611	78067368	78069368	Icosl	+	0	8.38280578104	13.345397593	34.3205261866	0.00452747117824	0.000865032535277	0.0464046512194	12.5488148711	1.35947923479	44.9923199916	0.75694732136	0.541445479813	0.894427172188	0.24425050290496295
795	chr10_78351030_78352922	chr10	78351030	78352922	1623	78351700	78353700	Agpat3	-	0	19.6026689184	8.91451236569	53.7811697609	0.0198555591807	0.00165284336131	0.0886667455545	24.6783512215	1.00350880596	62.4166941812	0.707668488874	0.541445479813	0.894427172188	0.36448944873362604
798	chr10_78460881_78465102	chr10	78460881	78465102	1626	78464948	78466948	Pdxk	-	0	33.2705119905	13.2719006868	116.389749656	0.00348864830151	0.000766029430357	0.041093631846	49.0837749047	1.23935132027	153.003861211	0.74190900932	0.541445479813	0.894427172188	0.28585431353563245
800	chr10_78593783_78595888	chr10	78593783	78595888	1628	78591964	78593964	Syde1	-	0	12.3327601437	12.1209902019	56.2954882508	0.0235965092153	0.00178591797833	0.0958055304408	20.8704224707	2.07802514553	68.3093840997	0.821889410088	0.541445479813	0.894427172188	0.21907191014592084
